Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,136|57|27|13|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,136|57|27|13|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|136|57|27|13|5|,0|0|0|0|0|0|,307|136|57|27|13|5|,151|71|18|10|5|0|,153|65|39|17|8|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,153|65|39|17|8|5|,0|0|0|0|0|0|,0|0|0|2|0|0|,153|65|39|15|8|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,153|65|39|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,153|65|39|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|153|65|39|15|8|,0|0|0|0|0|0|,360|153|65|39|15|8|,226|95|33|27|8|4|,131|58|32|12|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,131|58|32|12|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,131|58|32|12|7|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,131|58|32|12|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,131|58|32|12|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|131|58|32|12|7|,0|0|0|0|0|0|,295|131|58|32|12|7|,158|62|27|14|2|2|,135|69|31|18|10|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,135|69|31|18|10|5|,0|0|0|0|0|0|,0|0|0|3|0|0|,135|69|31|15|10|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,135|69|31|15|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,135|69|31|15|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|135|69|31|15|10|,0|0|0|0|0|0|,238|135|69|31|15|10|,100|74|36|10|10|8|,139|61|33|21|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,139|61|33|21|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,139|61|33|21|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,139|61|33|21|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,139|61|33|21|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|139|61|33|21|5|,0|0|0|0|0|0|,210|139|61|33|21|5|,59|76|24|16|17|2|,151|63|37|17|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,151|63|37|17|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,151|63|37|17|4|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,151|63|37|17|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,151|63|37|17|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|151|63|37|17|4|,0|0|0|0|0|0|,320|151|63|37|17|4|,202|89|29|25|10|2|,117|62|34|12|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,117|62|34|12|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,117|62|34|12|7|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,117|62|34|12|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,117|62|34|12|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|117|62|34|12|7|,0|0|0|0|0|0|,277|117|62|34|12|7|,101|58|27|21|5|4|,180|59|35|13|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,180|59|35|13|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,180|59|35|13|7|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,180|59|35|13|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,180|59|35|13|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|180|59|35|13|7|,0|0|0|0|0|0|,259|180|59|35|13|7|,147|128|34|19|7|4|,113|52|25|16|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,113|52|25|16|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,113|52|25|16|6|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,113|52|25|16|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,113|52|25|16|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|113|52|25|16|6|,0|0|0|0|0|0|,237|113|52|25|16|6|,100|61|17|11|10|0|,137|52|35|14|6|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,137|52|35|14|6|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,137|52|35|14|6|6|,0|0|0|0|0|6|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,137|52|35|14|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,137|52|35|14|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|137|52|35|14|6|,0|0|0|0|0|0|,249|137|52|35|14|6|,139|78|24|21|6|2|,112|59|28|14|8|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,112|59|28|14|8|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,112|59|28|14|8|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,112|59|28|14|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,112|59|28|14|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|112|59|28|14|8|,0|0|0|0|0|0|,336|112|59|28|14|8|,193|54|22|16|6|4|,142|58|37|12|8|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,142|58|37|12|8|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,142|58|37|12|8|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,142|58|37|12|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,142|58|37|12|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|142|58|37|12|8|,0|0|0|0|0|0|,300|142|58|37|12|8|,187|85|21|24|5|4|,114|57|37|13|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,114|57|37|13|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,114|57|37|13|7|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,114|57|37|13|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,114|57|37|13|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|114|57|37|13|7|,0|0|0|0|0|0|,302|114|57|37|13|7|,143|48|24|23|4|4|,157|66|33|14|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,157|66|33|14|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,157|66|33|14|9|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,157|66|33|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,157|66|33|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|157|66|33|14|9|,0|0|0|0|0|0|,272|157|66|33|14|9|,122|99|34|20|5|6|,154|58|32|13|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,154|58|32|13|9|3|,0|0|0|0|0|0|,0|0|2|0|0|0|,154|58|30|13|9|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,154|58|30|13|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,154|58|30|13|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|154|58|30|13|9|,0|0|0|0|0|0|,352|154|58|30|13|9|,214|89|25|14|4|6|,138|65|33|16|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,138|65|33|16|9|3|,0|0|0|0|0|0|,0|0|0|0|0|2|,138|65|33|16|9|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,138|65|33|16|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,138|65|33|16|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|138|65|33|16|9|,0|0|0|0|0|0|,253|138|65|33|16|9|,114|75|33|18|8|6|,141|63|32|15|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|63|32|15|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|63|32|15|8|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,141|63|32|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,141|63|32|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|141|63|32|15|8|,0|0|0|0|0|0|,234|141|63|32|15|8|,107|83|27|17|8|4|,126|58|36|15|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,126|58|36|15|7|4|,0|0|0|0|0|0|,0|0|0|2|0|0|,126|58|36|13|7|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,126|58|36|13|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,126|58|36|13|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|126|58|36|13|7|,0|0|0|0|0|0|,317|126|58|36|13|7|,187|58|21|24|5|4|,130|68|37|12|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,130|68|37|12|8|3|,0|0|0|0|0|0|,0|0|0|0|2|0|,130|68|37|12|6|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,130|68|37|12|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,130|68|37|12|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|130|68|37|12|6|,0|0|0|0|0|0|,274|130|68|37|12|6|,114|69|37|23|4|2|,156|61|31|14|8|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,156|61|31|14|8|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,156|61|31|14|8|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,156|61|31|14|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,156|61|31|14|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|156|61|31|14|8|,0|0|0|0|0|0|,273|156|61|31|14|8|,119|102|27|12|7|4|,152|54|34|19|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,152|54|34|19|7|4|,0|0|0|0|0|0|,0|0|0|2|0|0|,152|54|34|17|7|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,152|54|34|17|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,152|54|34|17|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|152|54|34|17|7|,0|0|0|0|0|0|,280|152|54|34|17|7|,120|98|17|20|10|2|,162|54|37|14|7|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,162|54|37|14|7|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,162|54|37|14|7|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,162|54|37|14|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,162|54|37|14|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|162|54|37|14|7|,0|0|0|0|0|0|,346|162|54|37|14|7|,219|109|20|22|6|2|,124|53|34|15|8|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,124|53|34|15|8|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,124|53|34|15|8|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,124|53|34|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,124|53|34|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|124|53|34|15|8|,0|0|0|0|0|0|,355|124|53|34|15|8|,202|52|13|16|8|6|,149|72|40|18|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,149|72|40|18|7|2|,0|0|0|0|0|0|,0|0|0|0|2|0|,149|72|40|18|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,149|72|40|18|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,149|72|40|18|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|149|72|40|18|5|,0|0|0|0|0|0|,289|149|72|40|18|5|,151|92|44|31|11|0|,136|57|28|9|7|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,136|57|28|9|7|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,136|57|28|9|7|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,136|57|28|9|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,136|57|28|9|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|136|57|28|9|7|,0|0|0|0|0|0|,274|136|57|28|9|7|,113|68|19|9|0|4|,161|68|38|19|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,161|68|38|19|9|3|,0|0|0|0|0|0|,3|0|0|2|0|0|,158|68|38|17|9|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,158|68|38|17|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,158|68|38|17|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|158|68|38|17|9|,0|0|0|0|0|0|,447|158|68|38|17|9|,326|98|40|25|9|6|,124|60|28|13|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,124|60|28|13|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,124|60|28|13|8|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,124|60|28|13|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,124|60|28|13|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|124|60|28|13|8|,0|0|0|0|0|0|,292|124|60|28|13|8|,152|55|27|12|2|4|,141|69|33|16|11|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|69|33|16|11|4|,0|0|0|0|0|0|,0|0|0|0|4|0|,141|69|33|16|7|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,141|69|33|16|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,141|69|33|16|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|141|69|33|16|7|,0|0|0|0|0|0|,308|141|69|33|16|7|,152|78|42|19|7|4|,155|63|27|14|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,155|63|27|14|9|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,155|63|27|14|9|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,155|63|27|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,155|63|27|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|155|63|27|14|9|,0|0|0|0|0|0|,352|155|63|27|14|9|,209|98|25|8|6|8|,141|57|38|19|8|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|57|38|19|8|1|,0|0|0|0|0|0|,0|0|2|1|0|0|,141|57|36|18|8|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,141|57|36|18|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,141|57|36|18|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|141|57|36|18|8|,0|0|0|0|0|0|,324|141|57|36|18|8|,170|80|18|19|13|4|,154|61|39|17|5|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,154|61|39|17|5|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,154|61|39|17|5|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
