Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
12,0|1|2|3|4|5|,95|39|21|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,95|39|21|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|95|39|21|9|5|,0|0|0|0|0|0|,232|95|39|21|9|5|,142|54|15|9|4|2|,92|41|24|12|5|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,92|41|24|12|5|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,92|41|24|12|5|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,92|41|24|12|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,92|41|24|12|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|92|41|24|12|5|,0|0|0|0|0|0|,194|92|41|24|12|5|,96|52|18|16|8|2|,98|40|23|8|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,98|40|23|8|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,98|40|23|8|4|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,98|40|23|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,98|40|23|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|98|40|23|8|4|,0|0|0|0|0|0|,228|98|40|23|8|4|,136|59|17|12|2|2|,85|39|23|11|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,85|39|23|11|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,85|39|23|11|6|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,85|39|23|11|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,85|39|23|11|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|85|39|23|11|6|,0|0|0|0|0|0|,153|85|39|23|11|6|,49|43|17|15|6|4|,104|42|22|8|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,104|42|22|8|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,104|42|22|8|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,104|42|22|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,104|42|22|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|104|42|22|8|5|,0|0|0|0|0|0|,186|104|42|22|8|5|,89|69|21|13|0|2|,99|35|21|9|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|35|21|9|8|3|,0|0|0|0|0|0|,0|0|0|0|3|0|,99|35|21|9|5|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,99|35|21|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,99|35|21|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|99|35|21|9|5|,0|0|0|0|0|0|,268|99|35|21|9|5|,180|60|7|11|2|2|,87|39|28|10|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,87|39|28|10|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,87|39|28|10|7|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,87|39|28|10|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,87|39|28|10|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|87|39|28|10|7|,0|0|0|0|0|0|,196|87|39|28|10|7|,98|44|15|21|4|6|,101|43|24|7|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|43|24|7|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|43|24|7|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,101|43|24|7|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,101|43|24|7|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|101|43|24|7|6|,0|0|0|0|0|0|,251|101|43|24|7|6|,150|63|21|16|1|3|,101|38|22|8|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|38|22|8|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|38|22|8|6|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,101|38|22|8|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,101|38|22|8|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|101|38|22|8|6|,0|0|0|0|0|0|,191|101|38|22|8|6|,93|65|15|12|0|4|,99|36|23|10|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|36|23|10|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|36|23|10|8|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,99|36|23|10|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,99|36|23|10|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|99|36|23|10|8|,0|0|0|0|0|0|,251|99|36|23|10|8|,161|59|11|14|4|7|,92|40|25|9|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,92|40|25|9|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,92|40|25|9|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,92|40|25|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,92|40|25|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|92|40|25|9|6|,0|0|0|0|0|0|,217|92|40|25|9|6|,118|53|16|18|4|3|,101|39|24|7|5|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|39|24|7|5|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|39|24|7|5|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,101|39|24|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,101|39|24|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|101|39|24|7|5|,0|0|0|0|0|0|,181|101|39|24|7|5|,79|65|15|15|0|2|,99|36|24|9|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|36|24|9|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|36|24|9|7|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,99|36|24|9|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,99|36|24|9|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|99|36|24|9|7|,0|0|0|0|0|0|,176|99|36|24|9|7|,75|60|10|15|3|6|,101|39|26|9|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|39|26|9|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,101|39|26|9|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,101|39|26|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,101|39|26|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|101|39|26|9|6|,0|0|0|0|0|0|,175|101|39|26|9|6|,88|66|15|20|4|4|,87|35|24|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,87|35|24|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,87|35|24|6|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,87|35|24|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,87|35|24|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|87|35|24|6|5|,0|0|0|0|0|0|,201|87|35|24|6|5|,96|43|8|15|0|2|,107|44|27|9|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,107|44|27|9|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,107|44|27|9|6|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,107|44|27|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,107|44|27|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|107|44|27|9|6|,0|0|0|0|0|0|,167|107|44|27|9|6|,65|74|24|21|2|4|,105|33|20|6|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,105|33|20|6|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,105|33|20|6|7|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,105|33|20|6|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,105|33|20|6|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|105|33|20|6|7|,0|0|0|0|0|0|,114|105|33|20|6|7|,9|69|7|7|0|6|,106|36|26|13|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,106|36|26|13|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,106|36|26|13|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,106|36|26|13|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,106|36|26|13|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|106|36|26|13|6|,0|0|0|0|0|0|,180|106|36|26|13|6|,79|73|12|20|10|3|,99|33|24|6|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|33|24|6|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,99|33|24|6|3|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,99|33|24|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,99|33|24|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|99|33|24|6|3|,0|0|0|0|0|0|,104|99|33|24|6|3|,0|60|6|15|0|0|,104|39|27|9|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,104|39|27|9|6|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,104|39|27|9|6|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,104|39|27|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,104|39|27|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|104|39|27|9|6|,0|0|0|0|0|0|,134|104|39|27|9|6|,41|71|17|20|2|4|,95|33|22|7|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,95|33|22|7|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,95|33|22|7|7|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,95|33|22|7|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,95|33|22|7|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|95|33|22|7|7|,0|0|0|0|0|0|,171|95|33|22|7|7|,62|50|8|12|0|6|,108|45|25|10|7|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,108|45|25|10|7|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,108|45|25|10|7|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,108|45|25|10|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,108|45|25|10|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|108|45|25|10|7|,0|0|0|0|0|0|,218|108|45|25|10|7|,128|73|24|17|4|6|,96|35|21|8|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,96|35|21|8|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,96|35|21|8|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,96|35|21|8|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,96|35|21|8|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|96|35|21|8|6|,0|0|0|0|0|0|,139|96|35|21|8|6|,28|61|9|11|0|4|,113|35|26|10|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,113|35|26|10|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,113|35|26|10|8|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,113|35|26|10|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,113|35|26|10|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|113|35|26|10|8|,0|0|0|0|0|0|,189|113|35|26|10|8|,90|80|6|17|5|8|,94|33|29|9|5|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,94|33|29|9|5|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,94|33|29|9|5|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,94|33|29|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,94|33|29|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|94|33|29|9|5|,0|0|0|0|0|0|,194|94|33|29|9|5|,98|54|6|24|2|2|,96|40|27|5|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,96|40|27|5|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,96|40|27|5|7|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,96|40|27|5|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,96|40|27|5|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|96|40|27|5|7|,0|0|0|0|0|0|,205|96|40|27|5|7|,102|56|14|18|0|6|,106|40|26|9|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,106|40|26|9|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,106|40|26|9|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,106|40|26|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,106|40|26|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|106|40|26|9|5|,0|0|0|0|0|0|,256|106|40|26|9|5|,169|71|17|18|2|2|,86|35|23|8|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,86|35|23|8|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,86|35|23|8|7|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,86|35|23|8|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,86|35|23|8|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|86|35|23|8|7|,0|0|0|0|0|0|,268|86|35|23|8|7|,169|38|8|12|2|6|,96|48|27|11|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,96|48|27|11|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,96|48|27|11|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
