Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,35|17|11|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|17|11|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|17|11|6|3|,0|0|0|0|0|0|,137|35|17|11|6|3|,104|19|8|8|5|3|,33|16|9|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,33|16|9|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,33|16|9|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,33|16|9|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,33|16|9|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|33|16|9|3|1|,0|0|0|0|0|0|,71|33|16|9|3|1|,35|16|8|6|0|0|,37|17|8|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|17|8|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|17|8|3|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,37|17|8|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,37|17|8|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|37|17|8|3|3|,0|0|0|0|0|0|,111|37|17|8|3|3|,78|22|9|3|0|3|,34|15|8|5|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|15|8|5|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|15|8|5|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,34|15|8|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,34|15|8|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|34|15|8|5|3|,0|0|0|0|0|0|,90|34|15|8|5|3|,56|18|6|4|3|3|,35|16|9|4|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|16|9|4|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|16|9|4|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,35|16|9|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|16|9|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|16|9|4|2|,0|0|0|0|0|0|,34|35|16|9|4|2|,0|22|9|7|2|1|,34|13|7|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|13|7|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|13|7|2|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,34|13|7|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,34|13|7|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|34|13|7|2|2|,0|0|0|0|0|0|,44|34|13|7|2|2|,0|19|2|2|0|1|,44|15|11|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,44|15|11|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,44|15|11|5|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,44|15|11|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,44|15|11|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|44|15|11|5|2|,0|0|0|0|0|0|,61|44|15|11|5|2|,21|33|7|9|4|1|,42|11|8|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,42|11|8|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,42|11|8|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,42|11|8|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,42|11|8|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|42|11|8|2|1|,0|0|0|0|0|0|,93|42|11|8|2|1|,57|28|0|3|0|0|,37|14|11|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|14|11|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|14|11|5|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,37|14|11|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,37|14|11|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|37|14|11|5|2|,0|0|0|0|0|0|,67|37|14|11|5|2|,30|23|5|9|4|1|,37|14|9|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|14|9|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|14|9|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,37|14|9|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,37|14|9|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|37|14|9|2|1|,0|0|0|0|0|0|,52|37|14|9|2|1|,10|23|4|5|0|0|,41|14|10|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,41|14|10|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,41|14|10|4|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,41|14|10|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,41|14|10|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|41|14|10|4|2|,0|0|0|0|0|0|,95|41|14|10|4|2|,62|29|5|7|2|1|,31|12|9|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|12|9|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|12|9|3|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,31|12|9|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,31|12|9|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|31|12|9|3|2|,0|0|0|0|0|0|,89|31|12|9|3|2|,55|14|1|6|0|1|,34|17|11|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|17|11|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|17|11|3|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,34|17|11|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,34|17|11|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|34|17|11|3|3|,0|0|0|0|0|0|,84|34|17|11|3|3|,50|18|10|8|0|3|,35|16|7|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|16|7|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|16|7|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,35|16|7|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|16|7|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|16|7|3|3|,0|0|0|0|0|0|,119|35|16|7|3|3|,88|19|7|1|0|3|,31|16|9|6|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|16|9|6|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|16|9|6|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,31|16|9|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,31|16|9|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|31|16|9|6|3|,0|0|0|0|0|0|,110|31|16|9|6|3|,77|13|7|5|5|3|,35|18|9|4|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|18|9|4|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|18|9|4|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,35|18|9|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|18|9|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|18|9|4|1|,0|0|0|0|0|0|,100|35|18|9|4|1|,68|20|11|5|2|0|,34|15|7|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|15|7|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|15|7|4|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,34|15|7|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,34|15|7|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|34|15|7|4|2|,0|0|0|0|0|0|,88|34|15|7|4|2|,54|19|7|2|2|1|,34|15|8|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|15|8|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|15|8|5|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,34|15|8|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,34|15|8|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|34|15|8|5|2|,0|0|0|0|0|0|,65|34|15|8|5|2|,28|19|7|4|4|1|,38|15|8|4|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,38|15|8|4|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,38|15|8|4|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,38|15|8|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,38|15|8|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|38|15|8|4|1|,0|0|0|0|0|0|,96|38|15|8|4|1|,63|23|6|4|2|0|,31|15|9|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|15|9|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|15|9|4|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,31|15|9|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,31|15|9|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|31|15|9|4|2|,0|0|0|0|0|0|,92|31|15|9|4|2|,60|14|6|6|2|1|,31|17|9|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|17|9|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,31|17|9|3|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,31|17|9|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,31|17|9|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|31|17|9|3|2|,0|0|0|0|0|0|,103|31|17|9|3|2|,69|13|10|6|0|1|,36|18|7|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,36|18|7|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,36|18|7|3|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,36|18|7|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,36|18|7|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|36|18|7|3|3|,0|0|0|0|0|0|,47|36|18|7|3|3|,2|22|11|2|0|3|,47|14|7|5|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,47|14|7|5|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,47|14|7|5|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,47|14|7|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,47|14|7|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|47|14|7|5|3|,0|0|0|0|0|0|,45|47|14|7|5|3|,0|37|4|1|4|3|,45|10|10|6|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|10|10|6|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|10|10|6|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,45|10|10|6|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,45|10|10|6|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|45|10|10|6|1|,0|0|0|0|0|0|,104|45|10|10|6|1|,69|32|0|7|5|0|,35|13|10|3|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|13|10|3|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|13|10|3|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,35|13|10|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|13|10|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|13|10|3|1|,0|0|0|0|0|0|,68|35|13|10|3|1|,31|21|3|7|0|0|,37|14|10|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|14|10|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,37|14|10|3|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,37|14|10|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,37|14|10|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|37|14|10|3|3|,0|0|0|0|0|0|,79|37|14|10|3|3|,44|22|4|7|0|3|,35|15|10|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|15|10|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|15|10|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,35|15|10|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|15|10|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|15|10|3|3|,0|0|0|0|0|0|,76|35|15|10|3|3|,40|19|6|7|0|3|,35|16|9|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|16|9|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,35|16|9|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,35|16|9|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,35|16|9|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|35|16|9|3|3|,0|0|0|0|0|0|,87|35|16|9|3|3|,52|19|8|5|0|3|,34|16|8|4|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|16|8|4|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|16|8|4|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,34|16|8|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,34|16|8|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|34|16|8|4|3|,0|0|0|0|0|0|,57|34|16|8|4|3|,15|18|8|4|2|3|,41|16|8|4|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,41|16|8|4|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,41|16|8|4|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,41|16|8|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,41|16|8|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|41|16|8|4|2|,0|0|0|0|0|0|,87|41|16|8|4|2|,54|29|8|4|2|1|,34|12|8|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|12|8|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,34|12|8|4|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
