Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
30,0|1|2|3|4|5|,63|24|15|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,63|24|15|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|63|24|15|4|3|,0|0|0|0|0|0|,171|63|24|15|4|3|,130|48|14|12|0|2|,38|15|10|3|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,38|15|10|3|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,38|15|10|3|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,38|15|10|3|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,38|15|10|3|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|38|15|10|3|4|,0|0|0|0|0|0|,99|38|15|10|3|4|,48|9|0|3|0|4|,54|29|15|7|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|29|15|7|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|29|15|7|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,54|29|15|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,54|29|15|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|54|29|15|7|3|,0|0|0|0|0|0|,161|54|29|15|7|3|,121|37|22|12|5|2|,36|17|7|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,36|17|7|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,36|17|7|3|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,36|17|7|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,36|17|7|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|36|17|7|3|2|,0|0|0|0|0|0|,57|36|17|7|3|2|,0|8|1|0|0|0|,57|28|16|7|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,57|28|16|7|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,57|28|16|7|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,57|28|16|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,57|28|16|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|57|28|16|7|3|,0|0|0|0|0|0|,69|57|28|16|7|3|,12|42|21|14|6|2|,58|15|7|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,58|15|7|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,58|15|7|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,58|15|7|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,58|15|7|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|58|15|7|2|1|,0|0|0|0|0|0|,42|58|15|7|2|1|,0|38|0|0|0|0|,42|20|15|7|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,42|20|15|7|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,42|20|15|7|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,42|20|15|7|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,42|20|15|7|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|42|20|15|7|2|,0|0|0|0|0|0|,112|42|20|15|7|2|,67|20|8|12|6|0|,46|22|12|3|1|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|22|12|3|1|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|22|12|3|1|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,46|22|12|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,46|22|12|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|46|22|12|3|1|,0|0|0|0|0|0|,89|46|22|12|3|1|,38|25|11|7|0|0|,51|21|11|5|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,51|21|11|5|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,51|21|11|5|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,51|21|11|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,51|21|11|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|51|21|11|5|3|,0|0|0|0|0|0|,81|51|21|11|5|3|,29|33|11|7|2|2|,51|18|10|4|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,51|18|10|4|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,51|18|10|4|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,51|18|10|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,51|18|10|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|51|18|10|4|3|,0|0|0|0|0|0|,73|51|18|10|4|3|,20|34|5|5|0|2|,52|17|13|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,52|17|13|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,52|17|13|5|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
