Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,230|87|50|16|14|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,230|87|50|16|14|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|230|87|50|16|14|,0|0|0|0|0|0|,400|230|87|50|16|14|,181|144|29|28|3|11|,218|86|58|22|13|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,218|86|58|22|13|3|,0|0|0|0|0|0|,0|0|0|0|2|0|,218|86|58|22|11|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,218|86|58|22|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,218|86|58|22|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|218|86|58|22|11|,0|0|0|0|0|0|,526|218|86|58|22|11|,303|127|32|38|12|6|,219|91|54|20|10|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,219|91|54|20|10|5|,0|0|0|0|0|0|,0|0|0|0|0|1|,219|91|54|20|10|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,219|91|54|20|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,219|91|54|20|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|219|91|54|20|10|,0|0|0|0|0|0|,440|219|91|54|20|10|,212|129|41|35|4|4|,231|90|50|19|16|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,231|90|50|19|16|6|,0|0|0|0|0|0|,0|0|0|0|3|1|,231|90|50|19|13|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,231|90|50|19|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,231|90|50|19|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|231|90|50|19|13|,0|0|0|0|0|0|,408|231|90|50|19|13|,193|149|35|24|5|10|,216|82|55|26|14|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,216|82|55|26|14|3|,0|0|0|0|0|0|,0|0|0|0|2|0|,216|82|55|26|12|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,216|82|55|26|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,216|82|55|26|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|216|82|55|26|12|,0|0|0|0|0|0|,442|216|82|55|26|12|,226|127|24|35|15|8|,219|89|58|20|11|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,219|89|58|20|11|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,219|89|58|20|11|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,219|89|58|20|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,219|89|58|20|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|219|89|58|20|11|,0|0|0|0|0|0|,462|219|89|58|20|11|,263|131|37|37|8|7|,199|88|52|21|12|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,199|88|52|21|12|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,199|88|52|21|12|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,199|88|52|21|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,199|88|52|21|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|199|88|52|21|12|,0|0|0|0|0|0|,320|199|88|52|21|12|,128|108|39|33|5|7|,197|91|49|19|16|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,197|91|49|19|16|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,197|91|49|19|16|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,197|91|49|19|16|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,197|91|49|19|16|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|197|91|49|19|16|,0|0|0|0|0|0|,385|197|91|49|19|16|,172|99|37|23|6|15|,208|98|54|26|13|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,208|98|54|26|13|1|,0|0|0|0|0|0|,0|0|0|0|2|0|,208|98|54|26|11|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,208|98|54|26|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,208|98|54|26|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|208|98|54|26|11|,0|0|0|0|0|0|,511|208|98|54|26|11|,324|113|48|33|16|5|,185|95|50|21|10|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,185|95|50|21|10|6|,0|0|0|0|0|0|,0|0|0|0|0|1|,185|95|50|21|10|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,185|95|50|21|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,185|95|50|21|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|185|95|50|21|10|,0|0|0|0|0|0|,501|185|95|50|21|10|,288|85|46|26|9|6|,215|100|49|24|12|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,215|100|49|24|12|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,215|100|49|24|12|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,215|100|49|24|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,215|100|49|24|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|215|100|49|24|12|,0|0|0|0|0|0|,535|215|100|49|24|12|,323|124|52|25|11|7|,208|91|48|24|13|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,208|91|48|24|13|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,208|91|48|24|13|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,208|91|48|24|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,208|91|48|24|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|208|91|48|24|13|,0|0|0|0|0|0|,507|208|91|48|24|13|,328|109|38|22|13|10|,178|99|53|26|11|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,178|99|53|26|11|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,178|99|53|26|11|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,178|99|53|26|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,178|99|53|26|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|178|99|53|26|11|,0|0|0|0|0|0|,413|178|99|53|26|11|,184|73|52|34|16|6|,226|105|47|19|10|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,226|105|47|19|10|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,226|105|47|19|10|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,226|105|47|19|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,226|105|47|19|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|226|105|47|19|10|,0|0|0|0|0|0|,553|226|105|47|19|10|,328|137|57|22|9|5|,226|89|48|25|10|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,226|89|48|25|10|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,226|89|48|25|10|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,226|89|48|25|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,226|89|48|25|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|226|89|48|25|10|,0|0|0|0|0|0|,408|226|89|48|25|10|,188|139|39|23|16|4|,223|87|50|25|9|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,223|87|50|25|9|6|,0|0|0|0|0|0|,0|0|0|0|0|1|,223|87|50|25|9|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,223|87|50|25|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,223|87|50|25|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|223|87|50|25|9|,0|0|0|0|0|0|,421|223|87|50|25|9|,213|136|31|29|14|3|,208|87|56|21|11|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,208|87|56|21|11|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,208|87|56|21|11|6|,0|0|0|0|0|6|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,208|87|56|21|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,208|87|56|21|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|208|87|56|21|11|,0|0|0|0|0|0|,384|208|87|56|21|11|,140|120|31|35|9|7|,240|88|56|21|12|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,240|88|56|21|12|4|,0|0|0|0|0|0|,0|0|0|0|0|1|,240|88|56|21|12|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,240|88|56|21|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,240|88|56|21|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|240|88|56|21|12|,0|0|0|0|0|0|,431|240|88|56|21|12|,234|161|35|34|11|8|,194|79|53|22|10|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,194|79|53|22|10|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,194|79|53|22|10|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,194|79|53|22|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,194|79|53|22|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|194|79|53|22|10|,0|0|0|0|0|0|,445|194|79|53|22|10|,242|100|19|30|8|5|,203|94|60|23|14|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,203|94|60|23|14|5|,0|0|0|0|0|0|,0|0|0|0|4|0|,203|94|60|23|10|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,203|94|60|23|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,203|94|60|23|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|203|94|60|23|10|,0|0|0|0|0|0|,380|203|94|60|23|10|,152|109|46|45|13|4|,232|94|48|15|10|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,232|94|48|15|10|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,232|94|48|15|10|6|,0|0|0|0|0|6|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,232|94|48|15|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,232|94|48|15|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|232|94|48|15|10|,0|0|0|0|0|0|,433|232|94|48|15|10|,240|149|41|24|0|4|,190|83|53|24|15|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,190|83|53|24|15|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,190|83|53|24|15|6|,0|0|0|0|0|6|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,190|83|53|24|15|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,190|83|53|24|15|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|190|83|53|24|15|,0|0|0|0|0|0|,377|190|83|53|24|15|,175|96|26|31|13|12|,208|94|57|22|11|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,208|94|57|22|11|3|,0|0|0|0|0|0|,0|0|0|2|0|0|,208|94|57|20|11|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,208|94|57|20|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,208|94|57|20|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|208|94|57|20|11|,0|0|0|0|0|0|,519|208|94|57|20|11|,298|113|42|37|7|7|,217|95|52|20|13|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,217|95|52|20|13|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,217|95|52|20|13|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,217|95|52|20|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,217|95|52|20|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|217|95|52|20|13|,0|0|0|0|0|0|,599|217|95|52|20|13|,393|124|42|31|7|8|,210|93|53|21|13|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,210|93|53|21|13|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,210|93|53|21|13|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,210|93|53|21|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,210|93|53|21|13|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|210|93|53|21|13|,0|0|0|0|0|0|,440|210|93|53|21|13|,228|121|45|31|10|9|,211|89|48|22|11|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,211|89|48|22|11|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,211|89|48|22|11|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,211|89|48|22|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,211|89|48|22|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|211|89|48|22|11|,0|0|0|0|0|0|,364|211|89|48|22|11|,120|116|38|24|10|6|,249|95|51|24|12|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,249|95|51|24|12|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,249|95|51|24|12|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,249|95|51|24|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,249|95|51|24|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|249|95|51|24|12|,0|0|0|0|0|0|,412|249|95|51|24|12|,199|173|42|35|10|9|,212|76|53|16|14|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,212|76|53|16|14|3|,0|0|0|0|0|0|,0|0|0|0|2|0|,212|76|53|16|12|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,212|76|53|16|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,212|76|53|16|12|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|212|76|53|16|12|,0|0|0|0|0|0|,289|212|76|53|16|12|,102|112|19|35|2|8|,184|100|57|18|14|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,184|100|57|18|14|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,184|100|57|18|14|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,184|100|57|18|14|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,184|100|57|18|14|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|184|100|57|18|14|,0|0|0|0|0|0|,419|184|100|57|18|14|,206|78|57|38|2|10|,213|106|43|19|16|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,213|106|43|19|16|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,213|106|43|19|16|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,213|106|43|19|16|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,213|106|43|19|16|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|213|106|43|19|16|,0|0|0|0|0|0|,491|213|106|43|19|16|,264|117|58|16|7|14|,223|96|48|27|12|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,223|96|48|27|12|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,223|96|48|27|12|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
