Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,98|33|21|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,98|33|21|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|98|33|21|7|3|,0|0|0|0|0|0|,116|98|33|21|7|3|,38|78|16|16|4|1|,78|20|17|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|20|17|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|20|17|5|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,78|20|17|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,78|20|17|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|78|20|17|5|3|,0|0|0|0|0|0|,80|78|20|17|5|3|,4|48|0|10|0|1|,80|30|20|7|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,80|30|20|7|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,80|30|20|7|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,80|30|20|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,80|30|20|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|80|30|20|7|5|,0|0|0|0|0|0|,156|80|30|20|7|5|,84|52|11|15|3|4|,72|28|19|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|28|19|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|28|19|5|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,72|28|19|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,72|28|19|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|72|28|19|5|4|,0|0|0|0|0|0|,88|72|28|19|5|4|,21|43|12|13|0|2|,68|29|16|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|29|16|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|29|16|6|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,68|29|16|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,68|29|16|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|68|29|16|6|5|,0|0|0|0|0|0|,145|68|29|16|6|5|,73|35|10|7|2|4|,72|33|19|9|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|33|19|9|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|33|19|9|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,72|33|19|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,72|33|19|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|72|33|19|9|4|,0|0|0|0|0|0|,96|72|33|19|9|4|,41|45|20|15|6|2|,53|27|13|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,53|27|13|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,53|27|13|4|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,53|27|13|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,53|27|13|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|53|27|13|4|3|,0|0|0|0|0|0|,98|53|27|13|4|3|,30|15|5|2|0|1|,68|38|22|11|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|38|22|11|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|38|22|11|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,68|38|22|11|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,68|38|22|11|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|68|38|22|11|4|,0|0|0|0|0|0|,228|68|38|22|11|4|,164|36|25|17|9|2|,65|32|13|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|32|13|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|32|13|5|2|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,65|32|13|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,65|32|13|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|65|32|13|5|2|,0|0|0|0|0|0|,111|65|32|13|5|2|,51|30|13|6|0|0|,59|35|19|7|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,59|35|19|7|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,59|35|19|7|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,59|35|19|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,59|35|19|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|59|35|19|7|5|,0|0|0|0|0|0|,125|59|35|19|7|5|,47|23|21|14|2|4|,79|36|14|5|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,79|36|14|5|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,79|36|14|5|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,79|36|14|5|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,79|36|14|5|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|79|36|14|5|5|,0|0|0|0|0|0|,216|79|36|14|5|5|,149|51|21|3|0|4|,65|28|15|11|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|28|15|11|5|1|,0|0|0|0|0|0|,0|0|0|2|0|0|,65|28|15|9|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,65|28|15|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,65|28|15|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|65|28|15|9|5|,0|0|0|0|0|0|,198|65|28|15|9|5|,132|32|8|7|5|4|,65|33|20|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|33|20|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|33|20|8|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,65|33|20|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,65|33|20|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|65|33|20|8|4|,0|0|0|0|0|0|,84|65|33|20|8|4|,41|37|22|16|4|2|,44|28|11|4|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,44|28|11|4|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,44|28|11|4|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,44|28|11|4|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,44|28|11|4|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|44|28|11|4|4|,0|0|0|0|0|0|,95|44|28|11|4|4|,10|21|8|2|0|3|,85|23|20|9|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,85|23|20|9|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,85|23|20|9|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,85|23|20|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,85|23|20|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|85|23|20|9|4|,0|0|0|0|0|0|,89|85|23|20|9|4|,0|57|6|14|6|3|,89|28|17|6|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,89|28|17|6|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,89|28|17|6|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,89|28|17|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,89|28|17|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|89|28|17|6|3|,0|0|0|0|0|0|,141|89|28|17|6|3|,67|65|9|8|4|1|,76|24|19|9|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,76|24|19|9|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,76|24|19|9|2|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,76|24|19|9|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,76|24|19|9|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|76|24|19|9|2|,0|0|0|0|0|0|,164|76|24|19|9|2|,94|46|5|13|5|1|,72|30|19|6|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|30|19|6|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|30|19|6|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,72|30|19|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,72|30|19|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|72|30|19|6|4|,0|0|0|0|0|0|,167|72|30|19|6|4|,97|42|13|13|2|2|,70|30|17|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|30|17|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|1|,70|30|17|6|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,70|30|17|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,70|30|17|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|70|30|17|6|4|,0|0|0|0|0|0|,121|70|30|17|6|4|,55|40|14|10|2|2|,68|30|16|7|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|30|16|7|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|30|16|7|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,68|30|16|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,68|30|16|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|68|30|16|7|4|,0|0|0|0|0|0|,170|68|30|16|7|4|,100|38|13|8|2|2|,70|30|17|8|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|30|17|8|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|30|17|8|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,70|30|17|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,70|30|17|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|70|30|17|8|5|,0|0|0|0|0|0|,177|70|30|17|8|5|,106|39|11|9|4|4|,72|31|19|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|31|19|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|31|19|8|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,72|31|19|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,72|31|19|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|72|31|19|8|4|,0|0|0|0|0|0|,119|72|31|19|8|4|,39|41|14|12|4|3|,81|31|17|7|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,81|31|17|7|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,81|31|17|7|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,81|31|17|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,81|31|17|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|81|31|17|7|4|,0|0|0|0|0|0|,156|81|31|17|7|4|,82|55|13|8|3|3|,76|26|18|9|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,76|26|18|9|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,76|26|18|9|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,76|26|18|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,76|26|18|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|76|26|18|9|4|,0|0|0|0|0|0|,135|76|26|18|9|4|,56|48|4|12|6|2|,81|28|22|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,81|28|22|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,81|28|22|6|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,81|28|22|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,81|28|22|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|81|28|22|6|3|,0|0|0|0|0|0|,111|81|28|22|6|3|,27|55|8|18|4|1|,86|26|20|4|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,86|26|20|4|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,86|26|20|4|2|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,86|26|20|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,86|26|20|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|86|26|20|4|2|,0|0|0|0|0|0|,144|86|26|20|4|2|,70|61|3|13|0|0|,75|25|23|7|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|25|23|7|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|25|23|7|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,75|25|23|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,75|25|23|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|75|25|23|7|4|,0|0|0|0|0|0|,141|75|25|23|7|4|,66|47|4|19|4|2|,76|28|21|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,76|28|21|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,76|28|21|4|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,76|28|21|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,76|28|21|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|76|28|21|4|3|,0|0|0|0|0|0|,93|76|28|21|4|3|,3|49|8|16|0|1|,93|27|20|5|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,93|27|20|5|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,93|27|20|5|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,93|27|20|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,93|27|20|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|93|27|20|5|4|,0|0|0|0|0|0|,110|93|27|20|5|4|,26|72|6|14|2|2|,85|21|21|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,85|21|21|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,85|21|21|6|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,85|21|21|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,85|21|21|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|85|21|21|6|3|,0|0|0|0|0|0|,104|85|21|21|6|3|,35|58|0|16|4|1|,71|27|21|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|27|21|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|27|21|5|2|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
