Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,123|54|37|12|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,123|54|37|12|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|123|54|37|12|6|,0|0|0|0|0|0|,265|123|54|37|12|6|,112|69|19|25|2|2|,154|54|35|12|10|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,154|54|35|12|10|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,154|54|35|12|10|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,154|54|35|12|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,154|54|35|12|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|154|54|35|12|10|,0|0|0|0|0|0|,310|154|54|35|12|10|,169|92|14|21|3|8|,137|62|40|14|9|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,137|62|40|14|9|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,137|62|40|14|9|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,137|62|40|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,137|62|40|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|137|62|40|14|9|,0|0|0|0|0|0|,304|137|62|40|14|9|,173|72|29|28|4|6|,128|65|33|12|10|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,128|65|33|12|10|3|,0|0|0|0|0|0|,0|0|0|0|2|0|,128|65|33|12|8|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,128|65|33|12|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,128|65|33|12|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|128|65|33|12|8|,0|0|0|0|0|0|,274|128|65|33|12|8|,128|71|31|16|4|6|,146|57|34|17|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,146|57|34|17|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,146|57|34|17|8|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,146|57|34|17|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,146|57|34|17|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|146|57|34|17|8|,0|0|0|0|0|0|,330|146|57|34|17|8|,180|87|18|21|11|4|,150|59|39|13|6|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,150|59|39|13|6|4|,0|0|0|0|0|0|,0|0|3|0|0|0|,150|59|36|13|6|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,150|59|36|13|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,150|59|36|13|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|150|59|36|13|6|,0|0|0|0|0|0|,313|150|59|36|13|6|,195|90|25|24|3|0|,119|60|34|12|10|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,119|60|34|12|10|6|,0|0|0|0|0|0|,0|0|0|0|0|4|,119|60|34|12|10|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,119|60|34|12|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,119|60|34|12|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|119|60|34|12|10|,0|0|0|0|0|0|,234|119|60|34|12|10|,79|62|26|20|5|8|,155|57|34|14|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,155|57|34|14|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,155|57|34|14|7|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,155|57|34|14|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,155|57|34|14|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|155|57|34|14|7|,0|0|0|0|0|0|,236|155|57|34|14|7|,117|97|31|20|6|2|,121|58|26|14|8|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,121|58|26|14|8|5|,0|0|0|0|0|0|,0|0|4|0|0|0|,121|58|22|14|8|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,121|58|22|14|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,121|58|22|14|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|121|58|22|14|8|,0|0|0|0|0|0|,237|121|58|22|14|8|,107|58|16|4|10|4|,129|63|42|18|4|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,129|63|42|18|4|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,129|63|42|18|4|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,129|63|42|18|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,129|63|42|18|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|129|63|42|18|4|,0|0|0|0|0|0|,405|129|63|42|18|4|,265|58|30|32|13|0|,139|71|33|10|5|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,139|71|33|10|5|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,139|71|33|10|5|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,139|71|33|10|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,139|71|33|10|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|139|71|33|10|5|,0|0|0|0|0|0|,263|139|71|33|10|5|,118|78|39|20|2|2|,147|61|32|13|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,147|61|32|13|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,147|61|32|13|8|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,147|61|32|13|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,147|61|32|13|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|147|61|32|13|8|,0|0|0|0|0|0|,263|147|61|32|13|8|,147|92|28|15|4|4|,115|55|33|17|9|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,115|55|33|17|9|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,115|55|33|17|9|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,115|55|33|17|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,115|55|33|17|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|115|55|33|17|9|,0|0|0|0|0|0|,304|115|55|33|17|9|,137|48|17|17|9|6|,170|67|38|16|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,170|67|38|16|8|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,170|67|38|16|8|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,170|67|38|16|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,170|67|38|16|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|170|67|38|16|8|,0|0|0|0|0|0|,325|170|67|38|16|8|,185|121|37|23|7|6|,141|49|30|15|9|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|49|30|15|9|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|49|30|15|9|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,141|49|30|15|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,141|49|30|15|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|141|49|30|15|9|,0|0|0|0|0|0|,298|141|49|30|15|9|,143|75|10|12|8|6|,153|66|39|18|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,153|66|39|18|7|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,153|66|39|18|7|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,153|66|39|18|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,153|66|39|18|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|153|66|39|18|7|,0|0|0|0|0|0|,374|153|66|39|18|7|,230|97|33|25|12|2|,147|56|33|14|6|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,147|56|33|14|6|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,147|56|33|14|6|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,147|56|33|14|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,147|56|33|14|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|147|56|33|14|6|,0|0|0|0|0|0|,261|147|56|33|14|6|,105|86|18|17|6|4|,155|61|38|16|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,155|61|38|16|8|2|,0|0|0|0|0|0|,0|0|0|0|2|0|,155|61|38|16|6|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,155|61|38|16|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,155|61|38|16|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|155|61|38|16|6|,0|0|0|0|0|0|,315|155|61|38|16|6|,169|101|25|25|9|4|,149|54|36|13|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,149|54|36|13|7|2|,0|0|0|0|0|0|,0|0|0|0|2|0|,149|54|36|13|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,149|54|36|13|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,149|54|36|13|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|149|54|36|13|5|,0|0|0|0|0|0|,276|149|54|36|13|5|,137|91|16|24|2|0|,140|58|38|12|11|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,140|58|38|12|11|5|,0|0|0|0|0|0|,0|0|1|0|0|0|,140|58|37|12|11|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,140|58|37|12|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,140|58|37|12|11|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|140|58|37|12|11|,0|0|0|0|0|0|,291|140|58|37|12|11|,162|78|22|22|2|10|,129|62|36|15|10|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,129|62|36|15|10|1|,0|0|0|0|0|0|,0|0|0|0|2|0|,129|62|36|15|8|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,129|62|36|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,129|62|36|15|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|129|62|36|15|8|,0|0|0|0|0|0|,478|129|62|36|15|8|,332|63|25|23|5|4|,145|66|37|13|10|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,145|66|37|13|10|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,145|66|37|13|10|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,145|66|37|13|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,145|66|37|13|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|145|66|37|13|10|,0|0|0|0|0|0|,375|145|66|37|13|10|,227|85|34|21|6|8|,150|60|32|16|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,150|60|32|16|7|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,150|60|32|16|7|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,150|60|32|16|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,150|60|32|16|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|150|60|32|16|7|,0|0|0|0|0|0|,360|150|60|32|16|7|,220|91|23|16|8|2|,141|59|37|16|8|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|59|37|16|8|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,141|59|37|16|8|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,141|59|37|16|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,141|59|37|16|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|141|59|37|16|8|,0|0|0|0|0|0|,326|141|59|37|16|8|,203|82|24|23|7|6|,124|59|35|14|9|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,124|59|35|14|9|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,124|59|35|14|9|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,124|59|35|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,124|59|35|14|9|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|124|59|35|14|9|,0|0|0|0|0|0|,265|124|59|35|14|9|,149|55|24|22|4|6|,118|69|35|13|10|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,118|69|35|13|10|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,118|69|35|13|10|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,118|69|35|13|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,118|69|35|13|10|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|118|69|35|13|10|,0|0|0|0|0|0|,405|118|69|35|13|10|,244|58|37|19|5|8|,157|60|32|16|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,157|60|32|16|8|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,157|60|32|16|8|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,157|60|32|16|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,157|60|32|16|8|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|157|60|32|16|8|,0|0|0|0|0|0|,381|157|60|32|16|8|,238|96|31|14|9|4|,144|61|29|18|7|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,144|61|29|18|7|4|,0|0|0|0|0|0|,0|0|0|0|0|2|,144|61|29|18|7|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,144|61|29|18|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,144|61|29|18|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|144|61|29|18|7|,0|0|0|0|0|0|,330|144|61|29|18|7|,194|74|27|14|14|2|,136|70|34|15|4|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,136|70|34|15|4|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,136|70|34|15|4|5|,0|0|0|0|0|5|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,136|70|34|15|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,136|70|34|15|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|136|70|34|15|4|,0|0|0|0|0|0|,395|136|70|34|15|4|,241|75|42|17|6|0|,151|61|28|17|9|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,151|61|28|17|9|4|,0|0|0|0|0|0|,0|0|0|0|2|0|,151|61|28|17|7|4|,0|0|0|0|0|4|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,151|61|28|17|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,151|61|28|17|7|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|151|61|28|17|7|,0|0|0|0|0|0|,372|151|61|28|17|7|,229|90|26|10|12|2|,147|61|35|18|5|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,147|61|35|18|5|5|,0|0|0|0|0|0|,0|0|0|0|0|2|,147|61|35|18|5|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
