Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,67|29|20|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,67|29|20|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|67|29|20|6|5|,0|0|0|0|0|0|,142|67|29|20|6|5|,65|35|9|15|2|4|,78|32|20|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|32|20|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|32|20|5|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,78|32|20|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,78|32|20|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|78|32|20|5|4|,0|0|0|0|0|0|,144|78|32|20|5|4|,69|52|17|14|0|2|,73|26|15|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|26|15|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|26|15|6|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,73|26|15|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,73|26|15|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|73|26|15|6|5|,0|0|0|0|0|0|,168|73|26|15|6|5|,98|42|7|5|0|4|,72|31|19|10|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|31|19|10|6|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|31|19|10|6|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,72|31|19|10|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,72|31|19|10|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|72|31|19|10|6|,0|0|0|0|0|0|,197|72|31|19|10|6|,130|40|13|12|6|6|,68|32|18|7|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|32|18|7|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,68|32|18|7|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,68|32|18|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,68|32|18|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|68|32|18|7|4|,0|0|0|0|0|0|,241|68|32|18|7|4|,176|34|14|10|3|3|,67|34|18|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,67|34|18|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,67|34|18|8|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,67|34|18|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,67|34|18|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|67|34|18|8|4|,0|0|0|0|0|0|,176|67|34|18|8|4|,101|35|19|12|4|2|,75|32|15|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|32|15|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|32|15|6|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,75|32|15|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,75|32|15|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|75|32|15|6|4|,0|0|0|0|0|0|,233|75|32|15|6|4|,167|44|13|5|2|3|,65|31|19|10|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|31|19|10|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|31|19|10|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,65|31|19|10|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,65|31|19|10|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|65|31|19|10|4|,0|0|0|0|0|0|,133|65|31|19|10|4|,57|32|14|14|8|2|,78|33|17|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|33|17|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|33|17|5|2|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,78|33|17|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,78|33|17|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|78|33|17|5|2|,0|0|0|0|0|0|,165|78|33|17|5|2|,93|49|16|11|0|0|,73|29|17|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|29|17|6|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|29|17|6|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,73|29|17|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,73|29|17|6|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|73|29|17|6|5|,0|0|0|0|0|0|,153|73|29|17|6|5|,78|45|9|10|1|4|,77|28|20|7|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,77|28|20|7|5|1|,0|0|0|0|0|0|,0|0|0|0|2|0|,77|28|20|7|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,77|28|20|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,77|28|20|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|77|28|20|7|3|,0|0|0|0|0|0|,141|77|28|20|7|3|,74|49|10|16|2|1|,66|28|18|4|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|28|18|4|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|28|18|4|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,66|28|18|4|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|28|18|4|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|28|18|4|5|,0|0|0|0|0|0|,144|66|28|18|4|5|,70|31|7|10|0|4|,77|35|21|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,77|35|21|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,77|35|21|8|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,77|35|21|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,77|35|21|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|77|35|21|8|4|,0|0|0|0|0|0|,218|77|35|21|8|4|,153|51|20|15|5|2|,66|26|15|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|26|15|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|26|15|6|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,66|26|15|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|26|15|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|26|15|6|3|,0|0|0|0|0|0|,166|66|26|15|6|3|,97|34|5|6|0|1|,70|32|21|9|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|32|21|9|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|32|21|9|6|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,70|32|21|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,70|32|21|9|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|70|32|21|9|6|,0|0|0|0|0|0|,201|70|32|21|9|6|,122|37|14|16|5|6|,78|33|18|5|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|33|18|5|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,78|33|18|5|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,78|33|18|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,78|33|18|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|78|33|18|5|4|,0|0|0|0|0|0|,212|78|33|18|5|4|,142|49|16|10|0|3|,71|29|17|8|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|29|17|8|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|29|17|8|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,71|29|17|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,71|29|17|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|71|29|17|8|5|,0|0|0|0|0|0|,161|71|29|17|8|5|,86|41|11|10|3|4|,75|30|18|7|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|30|18|7|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|30|18|7|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,75|30|18|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,75|30|18|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|75|30|18|7|5|,0|0|0|0|0|0|,189|75|30|18|7|5|,124|47|11|10|2|4|,66|28|19|8|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|28|19|8|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|28|19|8|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,66|28|19|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|28|19|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|28|19|8|5|,0|0|0|0|0|0|,152|66|28|19|8|5|,79|33|7|13|5|4|,71|33|21|6|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|33|21|6|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|33|21|6|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,71|33|21|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,71|33|21|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|71|33|21|6|3|,0|0|0|0|0|0|,149|71|33|21|6|3|,79|40|17|16|2|1|,66|31|16|5|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|31|16|5|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|31|16|5|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,66|31|16|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|31|16|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|31|16|5|4|,0|0|0|0|0|0|,143|66|31|16|5|4|,70|35|14|8|0|2|,75|31|17|8|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|31|17|8|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|31|17|8|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,75|31|17|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,75|31|17|8|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|75|31|17|8|5|,0|0|0|0|0|0|,231|75|31|17|8|5|,165|46|12|8|5|4|,66|29|19|9|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|29|19|9|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|29|19|9|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,66|29|19|9|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|29|19|9|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|29|19|9|3|,0|0|0|0|0|0|,197|66|29|19|9|3|,130|33|9|13|6|1|,67|33|20|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,67|33|20|6|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,67|33|20|6|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,67|33|20|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,67|33|20|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|67|33|20|6|3|,0|0|0|0|0|0|,171|67|33|20|6|3|,103|35|17|14|2|1|,71|32|16|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|32|16|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|32|16|6|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,71|32|16|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,71|32|16|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|71|32|16|6|4|,0|0|0|0|0|0|,157|71|32|16|6|4|,87|43|17|8|0|2|,70|28|15|8|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|28|15|8|6|2|,0|0|0|0|0|0|,0|0|0|0|2|0|,70|28|15|8|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,70|28|15|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,70|28|15|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|70|28|15|8|4|,0|0|0|0|0|0|,155|70|28|15|8|4|,85|41|11|6|4|2|,71|29|17|9|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|29|17|9|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|29|17|9|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,71|29|17|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,71|29|17|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|71|29|17|9|4|,0|0|0|0|0|0|,168|71|29|17|9|4|,99|40|10|10|5|3|,69|31|19|7|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|31|19|7|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|31|19|7|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,69|31|19|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,69|31|19|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|69|31|19|7|4|,0|0|0|0|0|0|,241|69|31|19|7|4|,177|38|15|12|2|2|,66|31|16|7|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|31|16|7|5|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,66|31|16|7|5|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,66|31|16|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|31|16|7|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|31|16|7|5|,0|0|0|0|0|0|,191|66|31|16|7|5|,123|34|14|7|2|4|,67|32|17|9|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,67|32|17|9|5|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,67|32|17|9|5|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,67|32|17|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,67|32|17|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|67|32|17|9|5|,0|0|0|0|0|0|,287|67|32|17|9|5|,220|33|14|9|5|4|,64|34|18|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,64|34|18|8|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,64|34|18|8|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
