Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,44|21|9|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,44|21|9|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|44|21|9|4|2|,0|0|0|0|0|0|,99|44|21|9|4|2|,53|23|10|3|0|0|,45|21|11|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|21|11|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|21|11|6|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,45|21|11|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,45|21|11|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|45|21|11|6|4|,0|0|0|0|0|0|,155|45|21|11|6|4|,114|24|10|7|4|3|,43|21|11|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|21|11|4|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|21|11|4|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,43|21|11|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,43|21|11|4|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|43|21|11|4|2|,0|0|0|0|0|0|,106|43|21|11|4|2|,59|22|11|6|0|0|,49|21|10|5|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,49|21|10|5|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,49|21|10|5|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,49|21|10|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,49|21|10|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|49|21|10|5|4|,0|0|0|0|0|0|,155|49|21|10|5|4|,114|30|10|4|3|3|,43|19|11|6|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|19|11|6|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|19|11|6|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,43|19|11|6|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,43|19|11|6|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|43|19|11|6|2|,0|0|0|0|0|0|,105|43|19|11|6|2|,59|22|7|6|4|0|,47|21|12|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,47|21|12|5|2|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,47|21|12|5|2|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,47|21|12|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,47|21|12|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|47|21|12|5|2|,0|0|0|0|0|0|,108|47|21|12|5|2|,61|27|11|8|2|0|,46|20|10|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|20|10|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|20|10|4|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,46|20|10|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,46|20|10|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|46|20|10|4|3|,0|0|0|0|0|0|,71|46|20|10|4|3|,17|27|9|5|0|2|,54|19|11|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|19|11|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|19|11|5|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,54|19|11|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,54|19|11|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|54|19|11|5|4|,0|0|0|0|0|0|,152|54|19|11|5|4|,108|37|7|6|3|3|,46|17|12|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|17|12|5|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|17|12|5|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,46|17|12|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,46|17|12|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|46|17|12|5|2|,0|0|0|0|0|0|,111|46|17|12|5|2|,66|26|3|8|2|0|,46|20|14|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|20|14|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,46|20|14|4|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,46|20|14|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,46|20|14|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|46|20|14|4|3|,0|0|0|0|0|0|,40|46|20|14|4|3|,0|29|10|12|0|2|,40|17|10|2|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,40|17|10|2|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,40|17|10|2|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,40|17|10|2|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,40|17|10|2|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|40|17|10|2|4|,0|0|0|0|0|0|,108|40|17|10|2|4|,60|15|1|2|0|4|,49|25|16|8|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,49|25|16|8|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,49|25|16|8|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,49|25|16|8|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,49|25|16|8|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|49|25|16|8|2|,0|0|0|0|0|0|,139|49|25|16|8|2|,94|28|16|14|7|0|,48|21|9|2|1|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,48|21|9|2|1|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,48|21|9|2|1|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,48|21|9|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,48|21|9|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|48|21|9|2|1|,0|0|0|0|0|0|,41|48|21|9|2|1|,0|29|10|0|0|0|,41|19|11|9|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,41|19|11|9|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,41|19|11|9|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,41|19|11|9|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,41|19|11|9|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|41|19|11|9|2|,0|0|0|0|0|0|,132|41|19|11|9|2|,89|18|7|7|8|0|,45|23|12|4|1|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|23|12|4|1|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|23|12|4|1|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,45|23|12|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,45|23|12|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|45|23|12|4|1|,0|0|0|0|0|0|,101|45|23|12|4|1|,53|24|14|7|0|0|,45|21|9|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|21|9|5|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|21|9|5|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,45|21|9|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,45|21|9|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|45|21|9|5|4|,0|0|0|0|0|0|,88|45|21|9|5|4|,37|25|10|2|1|4|,50|20|11|7|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|20|11|7|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|20|11|7|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,50|20|11|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,50|20|11|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|50|20|11|7|4|,0|0|0|0|0|0|,92|50|20|11|7|4|,42|31|8|6|5|4|,50|19|12|5|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|19|12|5|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|19|12|5|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,50|19|12|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,50|19|12|5|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|50|19|12|5|2|,0|0|0|0|0|0|,111|50|19|12|5|2|,64|32|7|8|2|0|,47|18|12|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,47|18|12|4|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,47|18|12|4|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,47|18|12|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,47|18|12|4|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|47|18|12|4|3|,0|0|0|0|0|0|,85|47|18|12|4|3|,35|28|6|8|0|2|,52|19|12|4|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,52|19|12|4|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,52|19|12|4|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,52|19|12|4|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,52|19|12|4|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|52|19|12|4|4|,0|0|0|0|0|0|,89|52|19|12|4|4|,39|34|6|7|0|4|,50|18|13|5|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|18|13|5|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|18|13|5|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,50|18|13|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,50|18|13|5|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|50|18|13|5|4|,0|0|0|0|0|0|,93|50|18|13|5|4|,44|32|5|9|1|4|,50|18|13|4|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|18|13|4|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|18|13|4|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,50|18|13|4|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,50|18|13|4|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|50|18|13|4|4|,0|0|0|0|0|0|,36|50|18|13|4|4|,0|32|4|10|0|4|,36|18|14|3|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,36|18|14|3|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,36|18|14|3|4|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,36|18|14|3|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,36|18|14|3|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|36|18|14|3|4|,0|0|0|0|0|0|,29|36|18|14|3|4|,0|9|4|11|0|4|,29|27|14|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,29|27|14|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,29|27|14|3|3|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,29|27|14|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,29|27|14|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|29|27|14|3|3|,0|0|0|0|0|0|,77|29|27|14|3|3|,21|0|20|11|0|2|,58|29|7|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,58|29|7|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,58|29|7|3|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,58|29|7|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,58|29|7|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|58|29|7|3|3|,0|0|0|0|0|0|,82|58|29|7|3|3|,29|41|22|0|0|2|,54|17|7|7|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|17|7|7|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|17|7|7|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,54|17|7|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,54|17|7|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|54|17|7|7|3|,0|0|0|0|0|0|,69|54|17|7|7|3|,13|37|2|0|6|2|,55|17|15|7|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,55|17|15|7|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,55|17|15|7|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,55|17|15|7|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,55|17|15|7|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|55|17|15|7|1|,0|0|0|0|0|0|,124|55|17|15|7|1|,80|38|3|12|5|0|,43|17|14|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|17|14|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|17|14|3|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,43|17|14|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,43|17|14|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|43|17|14|3|2|,0|0|0|0|0|0|,98|43|17|14|3|2|,50|20|2|11|0|0|,43|23|15|3|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|23|15|3|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|23|15|3|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,43|23|15|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,43|23|15|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|43|23|15|3|3|,0|0|0|0|0|0|,83|43|23|15|3|3|,32|22|14|12|0|2|,49|21|9|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,49|21|9|3|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,49|21|9|3|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,49|21|9|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,49|21|9|3|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|49|21|9|3|3|,0|0|0|0|0|0|,69|49|21|9|3|3|,13|31|10|2|0|2|,55|18|11|7|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,55|18|11|7|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,55|18|11|7|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
