Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,66|30|19|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,66|30|19|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|66|30|19|8|4|,0|0|0|0|0|0|,192|66|30|19|8|4|,121|34|12|13|4|2|,70|32|18|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|32|18|6|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|32|18|6|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,70|32|18|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,70|32|18|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|70|32|18|6|4|,0|0|0|0|0|0|,125|70|32|18|6|4|,52|43|17|11|0|2|,73|27|15|7|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|27|15|7|6|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|27|15|7|6|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,73|27|15|7|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,73|27|15|7|6|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|73|27|15|7|6|,0|0|0|0|0|0|,158|73|27|15|7|6|,89|43|6|6|2|6|,69|30|21|9|5|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|30|21|9|5|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|30|21|9|5|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,69|30|21|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,69|30|21|9|5|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|69|30|21|9|5|,0|0|0|0|0|0|,114|69|30|21|9|5|,41|38|11|16|6|4|,73|31|19|5|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|31|19|5|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|31|19|5|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,73|31|19|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,73|31|19|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|73|31|19|5|3|,0|0|0|0|0|0|,121|73|31|19|5|3|,69|47|16|13|2|0|,51|26|15|6|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,51|26|15|6|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,51|26|15|6|3|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,51|26|15|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,51|26|15|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|51|26|15|6|3|,0|0|0|0|0|0|,121|51|26|15|6|3|,56|27|9|6|2|0|,65|24|17|9|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|24|17|9|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|24|17|9|4|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,65|24|17|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,65|24|17|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|65|24|17|9|4|,0|0|0|0|0|0|,102|65|24|17|9|4|,48|29|6|10|6|2|,54|36|18|7|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|36|18|7|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|36|18|7|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,54|36|18|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,54|36|18|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|54|36|18|7|3|,0|0|0|0|0|0|,161|54|36|18|7|3|,72|27|21|10|4|2|,88|27|15|8|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,88|27|15|8|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,88|27|15|8|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,88|27|15|8|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,88|27|15|8|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|88|27|15|8|3|,0|0|0|0|0|0|,119|88|27|15|8|3|,66|59|10|9|6|0|,55|29|17|6|2|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,55|29|17|6|2|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,55|29|17|6|2|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,55|29|17|6|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,55|29|17|6|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|55|29|17|6|2|,0|0|0|0|0|0|,124|55|29|17|6|2|,70|29|11|10|2|0|,54|26|18|7|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|26|18|7|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|26|18|7|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,54|26|18|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,54|26|18|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|54|26|18|7|4|,0|0|0|0|0|0|,117|54|26|18|7|4|,73|27|7|11|4|2|,45|27|19|7|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|27|19|7|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,45|27|19|7|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,45|27|19|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,45|27|19|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|45|27|19|7|3|,0|0|0|0|0|0|,106|45|27|19|7|3|,7|14|9|14|4|0|,98|31|18|5|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,98|31|18|5|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,98|31|18|5|3|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,98|31|18|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,98|31|18|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|98|31|18|5|3|,0|0|0|0|0|0|,198|98|31|18|5|3|,128|73|14|10|2|2|,69|25|17|8|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|25|17|8|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|25|17|8|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,69|25|17|8|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,69|25|17|8|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|69|25|17|8|3|,0|0|0|0|0|0|,161|69|25|17|8|3|,88|38|4|10|4|0|,72|31|21|7|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|31|21|7|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|31|21|7|4|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,72|31|21|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,72|31|21|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|72|31|21|7|4|,0|0|0|0|0|0|,87|72|31|21|7|4|,5|42|13|16|4|2|,82|30|18|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,82|30|18|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,82|30|18|5|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,82|30|18|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,82|30|18|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|82|30|18|5|3|,0|0|0|0|0|0|,150|82|30|18|5|3|,80|55|11|9|2|2|,70|27|19|9|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|27|19|9|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,70|27|19|9|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,70|27|19|9|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,70|27|19|9|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|70|27|19|9|3|,0|0|0|0|0|0|,104|70|27|19|9|3|,40|40|8|13|6|0|,65|30|19|6|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|30|19|6|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,65|30|19|6|3|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,65|30|19|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,65|30|19|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|65|30|19|6|3|,0|0|0|0|0|0|,132|65|30|19|6|3|,72|28|12|13|3|2|,59|37|18|6|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,59|37|18|6|3|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,59|37|18|6|3|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,59|37|18|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,59|37|18|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|59|37|18|6|3|,0|0|0|0|0|0|,144|59|37|18|6|3|,60|29|24|11|3|0|,86|30|13|7|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,86|30|13|7|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,86|30|13|7|3|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,86|30|13|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,86|30|13|7|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|86|30|13|7|3|,0|0|0|0|0|0|,118|86|30|13|7|3|,47|61|12|6|3|0|,71|25|18|7|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|25|18|7|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,71|25|18|7|4|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,71|25|18|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,71|25|18|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|71|25|18|7|4|,0|0|0|0|0|0|,263|71|25|18|7|4|,193|38|5|10|3|2|,69|33|20|8|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|33|20|8|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,69|33|20|8|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,69|33|20|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,69|33|20|8|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|69|33|20|8|4|,0|0|0|0|0|0|,180|69|33|20|8|4|,118|38|17|15|5|2|,64|31|16|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,64|31|16|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,64|31|16|5|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,64|31|16|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,64|31|16|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|64|31|16|5|3|,0|0|0|0|0|0|,167|64|31|16|5|3|,95|29|13|8|2|0|,73|35|18|8|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|35|18|8|3|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|35|18|8|3|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,73|35|18|8|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,73|35|18|8|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|73|35|18|8|3|,0|0|0|0|0|0|,186|73|35|18|8|3|,113|42|22|11|4|0|,75|31|13|7|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|31|13|7|4|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,75|31|13|7|4|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,75|31|13|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,75|31|13|7|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|75|31|13|7|4|,0|0|0|0|0|0|,86|75|31|13|7|4|,31|48|14|4|3|2|,56|27|17|9|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,56|27|17|9|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,56|27|17|9|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,56|27|17|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,56|27|17|9|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|56|27|17|9|4|,0|0|0|0|0|0|,162|56|27|17|9|4|,89|19|7|8|6|2|,73|37|20|9|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,73|37|20|9|3|2|,0|0|0|0|0|0|,0|0|0|3|0|0|,73|37|20|6|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,73|37|20|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,73|37|20|6|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|73|37|20|6|3|,0|0|0|0|0|0|,137|73|37|20|6|3|,83|43|24|14|2|2|,54|30|13|6|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|30|13|6|4|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,54|30|13|6|4|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,54|30|13|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,54|30|13|6|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|54|30|13|6|4|,0|0|0|0|0|0|,104|54|30|13|6|4|,52|28|13|2|2|2|,50|26|17|11|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|26|17|11|4|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,50|26|17|11|4|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,50|26|17|11|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,50|26|17|11|4|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|50|26|17|11|4|,0|0|0|0|0|0|,150|50|26|17|11|4|,105|29|10|12|8|2|,43|21|16|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|21|16|5|3|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,43|21|16|5|3|2|,0|0|0|0|0|2|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,43|21|16|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,43|21|16|5|3|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|43|21|16|5|3|,0|0|0|0|0|0|,121|43|21|16|5|3|,49|13|6|7|4|0|,72|30|15|9|1|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|30|15|9|1|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,72|30|15|9|1|3|,0|0|0|0|0|3|,0|0|0|0|0|0|
