Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,25|9|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,25|9|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|25|9|6|3|1|,0|0|0|0|0|0|,58|25|9|6|3|1|,36|16|2|4|2|0|,23|9|7|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,23|9|7|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,23|9|7|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,23|9|7|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,23|9|7|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|23|9|7|2|1|,0|0|0|0|0|0|,43|23|9|7|2|1|,17|13|2|6|0|0|,25|10|7|1|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|10|7|1|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|10|7|1|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,25|10|7|1|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,25|10|7|1|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|25|10|7|1|2|,0|0|0|0|0|0|,15|25|10|7|1|2|,0|16|4|5|0|2|,15|9|6|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,15|9|6|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,15|9|6|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,15|9|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,15|9|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|15|9|6|2|1|,0|0|0|0|0|0|,71|15|9|6|2|1|,49|0|2|4|0|0|,22|15|7|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|15|7|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|15|7|2|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,22|15|7|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,22|15|7|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|22|15|7|2|2|,0|0|0|0|0|0|,66|22|15|7|2|2|,43|10|12|5|0|2|,21|12|3|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|12|3|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|12|3|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,21|12|3|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,21|12|3|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|21|12|3|2|2|,0|0|0|0|0|0|,64|21|12|3|2|2|,41|8|6|0|0|2|,22|13|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|13|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|13|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,22|13|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,22|13|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|22|13|6|3|2|,0|0|0|0|0|0|,61|22|13|6|3|2|,38|11|9|3|2|2|,24|11|4|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|11|4|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|11|4|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,24|11|4|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|11|4|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|11|4|3|1|,0|0|0|0|0|0|,58|24|11|4|3|1|,35|15|6|0|2|0|,21|9|5|4|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|9|5|4|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|9|5|4|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,21|9|5|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,21|9|5|4|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|21|9|5|4|1|,0|0|0|0|0|0|,75|21|9|5|4|1|,54|10|3|3|3|0|,22|11|6|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|11|6|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|11|6|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,22|11|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,22|11|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|22|11|6|2|1|,0|0|0|0|0|0|,70|22|11|6|2|1|,47|11|6|4|0|0|,25|11|5|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|11|5|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|11|5|2|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,25|11|5|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,25|11|5|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|25|11|5|2|2|,0|0|0|0|0|0|,67|25|11|5|2|2|,45|15|5|2|0|2|,24|10|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,24|10|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|10|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|10|6|3|2|,0|0|0|0|0|0|,85|24|10|6|3|2|,63|14|3|3|2|2|,24|10|7|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|7|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|7|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,24|10|7|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|10|7|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|10|7|3|1|,0|0|0|0|0|0|,65|24|10|7|3|1|,44|14|5|5|2|0|,21|10|5|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|10|5|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|10|5|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,21|10|5|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,21|10|5|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|21|10|5|2|1|,0|0|0|0|0|0|,45|21|10|5|2|1|,21|10|5|2|0|0|,25|11|5|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|11|5|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|11|5|3|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,25|11|5|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,25|11|5|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|25|11|5|3|2|,0|0|0|0|0|0|,48|25|11|5|3|2|,24|15|5|2|2|2|,24|10|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,24|10|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|10|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|10|6|3|1|,0|0|0|0|0|0|,48|24|10|6|3|1|,25|15|4|4|2|0|,23|9|6|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,23|9|6|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,23|9|6|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,23|9|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,23|9|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|23|9|6|2|1|,0|0|0|0|0|0|,46|23|9|6|2|1|,22|13|3|4|0|0|,24|10|6|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|6|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|6|2|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,24|10|6|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|10|6|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|10|6|2|2|,0|0|0|0|0|0|,43|24|10|6|2|2|,18|14|3|4|0|2|,25|10|7|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|10|7|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,25|10|7|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,25|10|7|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,25|10|7|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|25|10|7|2|2|,0|0|0|0|0|0|,55|25|10|7|2|2|,33|15|4|5|0|2|,22|10|6|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|10|6|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|10|6|2|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,22|10|6|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,22|10|6|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|22|10|6|2|2|,0|0|0|0|0|0|,73|22|10|6|2|2|,51|11|4|3|0|2|,21|11|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|11|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|11|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,21|11|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,21|11|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|21|11|6|3|2|,0|0|0|0|0|0|,84|21|11|6|3|2|,62|9|5|3|2|2|,22|12|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|12|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|12|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,22|12|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,22|12|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|22|12|6|3|1|,0|0|0|0|0|0|,26|22|12|6|3|1|,0|13|9|4|2|0|,26|9|3|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,26|9|3|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,26|9|3|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,26|9|3|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,26|9|3|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|26|9|3|2|1|,0|0|0|0|0|0|,35|26|9|3|2|1|,6|17|2|0|0|0|,28|9|7|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,28|9|7|3|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,28|9|7|3|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,28|9|7|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,28|9|7|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|28|9|7|3|2|,0|0|0|0|0|0|,50|28|9|7|3|2|,25|20|2|5|2|2|,24|8|7|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|8|7|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|8|7|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,24|8|7|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|8|7|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|8|7|2|1|,0|0|0|0|0|0|,41|24|8|7|2|1|,16|14|0|6|0|0|,24|10|8|1|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|8|1|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|10|8|1|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,24|10|8|1|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|10|8|1|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|10|8|1|2|,0|0|0|0|0|0|,63|24|10|8|1|2|,40|13|4|6|0|2|,24|11|6|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|11|6|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|11|6|2|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,24|11|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|11|6|2|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|11|6|2|1|,0|0|0|0|0|0|,86|24|11|6|2|1|,64|13|6|4|0|0|,24|11|5|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|11|5|2|2|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,24|11|5|2|2|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,24|11|5|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,24|11|5|2|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|24|11|5|2|2|,0|0|0|0|0|0|,62|24|11|5|2|2|,39|14|5|2|0|2|,22|10|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|10|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,22|10|6|3|2|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,22|10|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,22|10|6|3|2|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|22|10|6|3|2|,0|0|0|0|0|0|,69|22|10|6|3|2|,48|10|4|3|2|2|,21|12|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|12|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,21|12|6|3|1|0|,0|0|0|0|0|0|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,21|12|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,31.0|53.0|92.0|123.0|147.0|184.0|,21|12|6|3|1|0|,31.0|31.0|31.0|31.0|31.0|nan|,0.0|0.0|0.0|0.0|0.0|nan|,0|21|12|6|3|1|,0|0|0|0|0|0|,47|21|12|6|3|1|,23|10|8|4|2|0|,26|11|4|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,26|11|4|2|1|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,26|11|4|2|1|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
