Rep	Year	RepSeason	x	y	Species	NInd
0	32	0	89	70	0	4
0	32	0	90	70	0	0
0	32	0	92	70	0	3
0	32	0	88	69	0	9
0	32	0	89	69	0	3
0	32	0	91	69	0	7
0	32	0	89	68	0	1
0	32	0	90	68	0	5
0	32	0	91	68	0	4
0	32	0	93	68	0	0
0	32	0	89	67	0	1
0	32	0	91	67	0	1
0	32	0	89	66	0	1
0	32	0	97	66	0	2
0	32	0	89	65	0	6
0	32	0	90	65	0	1
0	32	0	93	65	0	0
0	32	0	90	62	0	0
0	32	0	91	61	0	0
0	33	0	90	71	0	0
0	33	0	91	71	0	0
0	33	0	93	71	0	0
0	33	0	89	70	0	4
0	33	0	90	70	0	0
0	33	0	92	70	0	4
0	33	0	88	69	0	11
0	33	0	89	69	0	4
0	33	0	91	69	0	6
0	33	0	89	68	0	0
0	33	0	90	68	0	2
0	33	0	91	68	0	7
0	33	0	93	68	0	0
0	33	0	89	67	0	1
0	33	0	91	67	0	1
0	33	0	97	67	0	1
0	33	0	89	66	0	3
0	33	0	97	66	0	1
0	33	0	89	65	0	4
0	33	0	90	65	0	0
0	33	0	93	65	0	0
0	33	0	97	64	0	1
0	33	0	90	62	0	0
0	33	0	91	61	0	0
0	34	0	90	71	0	2
0	34	0	91	71	0	0
0	34	0	93	71	0	0
0	34	0	89	70	0	2
0	34	0	90	70	0	0
0	34	0	92	70	0	4
0	34	0	88	69	0	14
0	34	0	89	69	0	7
0	34	0	91	69	0	6
0	34	0	89	68	0	0
0	34	0	90	68	0	2
0	34	0	91	68	0	7
0	34	0	92	68	0	1
0	34	0	93	68	0	0
0	34	0	89	67	0	2
0	34	0	91	67	0	1
0	34	0	97	67	0	3
0	34	0	89	66	0	7
0	34	0	97	66	0	0
0	34	0	89	65	0	4
0	34	0	90	65	0	0
0	34	0	93	65	0	0
0	34	0	97	64	0	1
0	34	0	90	62	0	0
0	34	0	91	61	0	0
0	35	0	90	71	0	2
0	35	0	91	71	0	0
0	35	0	93	71	0	0
0	35	0	89	70	0	4
0	35	0	90	70	0	0
0	35	0	92	70	0	3
0	35	0	88	69	0	11
0	35	0	89	69	0	6
0	35	0	91	69	0	3
0	35	0	89	68	0	0
0	35	0	90	68	0	3
0	35	0	91	68	0	5
0	35	0	92	68	0	2
0	35	0	93	68	0	0
0	35	0	89	67	0	0
0	35	0	90	67	0	1
0	35	0	91	67	0	1
0	35	0	97	67	0	3
0	35	0	87	66	0	1
0	35	0	88	66	0	1
0	35	0	89	66	0	9
0	35	0	97	66	0	0
0	35	0	89	65	0	2
0	35	0	90	65	0	0
0	35	0	93	65	0	0
0	35	0	95	64	0	1
0	35	0	97	64	0	1
0	35	0	90	62	0	0
0	35	0	91	61	0	0
0	36	0	90	71	0	5
0	36	0	91	71	0	0
0	36	0	93	71	0	0
0	36	0	89	70	0	7
0	36	0	90	70	0	0
0	36	0	91	70	0	1
0	36	0	92	70	0	7
0	36	0	88	69	0	17
0	36	0	89	69	0	7
0	36	0	91	69	0	3
0	36	0	97	69	0	1
0	36	0	89	68	0	0
0	36	0	90	68	0	4
0	36	0	91	68	0	2
0	36	0	92	68	0	3
0	36	0	93	68	0	0
0	36	0	89	67	0	0
0	36	0	90	67	0	2
0	36	0	91	67	0	1
0	36	0	92	67	0	1
0	36	0	97	67	0	3
0	36	0	87	66	0	0
0	36	0	88	66	0	2
0	36	0	89	66	0	12
0	36	0	97	66	0	0
0	36	0	89	65	0	7
0	36	0	90	65	0	0
0	36	0	93	65	0	0
0	36	0	95	64	0	2
0	36	0	97	64	0	1
0	36	0	88	63	0	1
0	36	0	90	62	0	0
0	36	0	91	61	0	0
0	37	0	90	71	0	13
0	37	0	91	71	0	0
0	37	0	92	71	0	1
0	37	0	93	71	0	0
0	37	0	89	70	0	6
0	37	0	90	70	0	0
0	37	0	91	70	0	0
0	37	0	92	70	0	11
0	37	0	88	69	0	14
0	37	0	89	69	0	15
0	37	0	91	69	0	2
0	37	0	97	69	0	1
0	37	0	89	68	0	0
0	37	0	90	68	0	7
0	37	0	91	68	0	3
0	37	0	92	68	0	4
0	37	0	93	68	0	0
0	37	0	89	67	0	1
0	37	0	90	67	0	4
0	37	0	91	67	0	0
0	37	0	92	67	0	0
0	37	0	97	67	0	3
0	37	0	87	66	0	0
0	37	0	88	66	0	2
0	37	0	89	66	0	8
0	37	0	97	66	0	0
0	37	0	89	65	0	10
0	37	0	90	65	0	0
0	37	0	93	65	0	0
0	37	0	89	64	0	2
0	37	0	95	64	0	5
0	37	0	97	64	0	0
0	37	0	88	63	0	2
0	37	0	90	62	0	0
0	37	0	91	61	0	0
0	38	0	90	71	0	5
0	38	0	91	71	0	1
0	38	0	92	71	0	1
0	38	0	93	71	0	0
0	38	0	89	70	0	8
0	38	0	90	70	0	0
0	38	0	91	70	0	0
0	38	0	92	70	0	8
0	38	0	87	69	0	1
0	38	0	88	69	0	9
0	38	0	89	69	0	6
0	38	0	91	69	0	2
0	38	0	97	69	0	1
0	38	0	89	68	0	0
0	38	0	90	68	0	6
0	38	0	91	68	0	2
0	38	0	92	68	0	4
0	38	0	93	68	0	1
0	38	0	89	67	0	0
0	38	0	90	67	0	5
0	38	0	91	67	0	0
0	38	0	92	67	0	1
0	38	0	97	67	0	4
0	38	0	87	66	0	0
0	38	0	88	66	0	5
0	38	0	89	66	0	6
0	38	0	97	66	0	0
0	38	0	89	65	0	6
0	38	0	90	65	0	1
0	38	0	93	65	0	0
0	38	0	89	64	0	3
0	38	0	95	64	0	7
0	38	0	97	64	0	0
0	38	0	88	63	0	1
0	38	0	90	62	0	0
0	38	0	91	61	0	0
0	39	0	90	71	0	3
0	39	0	91	71	0	2
0	39	0	92	71	0	0
0	39	0	93	71	0	1
0	39	0	89	70	0	8
0	39	0	90	70	0	0
0	39	0	91	70	0	1
0	39	0	92	70	0	10
0	39	0	87	69	0	1
0	39	0	88	69	0	8
0	39	0	89	69	0	6
0	39	0	91	69	0	2
0	39	0	93	69	0	1
0	39	0	97	69	0	1
0	39	0	89	68	0	0
0	39	0	90	68	0	12
0	39	0	91	68	0	3
0	39	0	92	68	0	5
0	39	0	93	68	0	1
0	39	0	89	67	0	1
0	39	0	90	67	0	7
0	39	0	91	67	0	0
0	39	0	92	67	0	0
0	39	0	97	67	0	7
0	39	0	87	66	0	0
0	39	0	88	66	0	5
0	39	0	89	66	0	8
0	39	0	97	66	0	0
0	39	0	88	65	0	1
0	39	0	89	65	0	4
0	39	0	90	65	0	2
0	39	0	93	65	0	0
0	39	0	89	64	0	4
0	39	0	95	64	0	5
0	39	0	97	64	0	0
0	39	0	88	63	0	1
0	39	0	90	62	0	0
0	39	0	91	61	0	0
0	40	0	90	71	0	7
0	40	0	91	71	0	2
0	40	0	92	71	0	0
0	40	0	93	71	0	2
0	40	0	89	70	0	10
0	40	0	90	70	0	1
0	40	0	91	70	0	2
0	40	0	92	70	0	10
0	40	0	87	69	0	2
0	40	0	88	69	0	12
0	40	0	89	69	0	4
0	40	0	91	69	0	2
0	40	0	93	69	0	2
0	40	0	97	69	0	1
0	40	0	89	68	0	0
0	40	0	90	68	0	12
0	40	0	91	68	0	1
0	40	0	92	68	0	5
0	40	0	93	68	0	2
0	40	0	89	67	0	1
0	40	0	90	67	0	9
0	40	0	91	67	0	0
0	40	0	92	67	0	1
0	40	0	97	67	0	9
0	40	0	87	66	0	1
0	40	0	88	66	0	10
0	40	0	89	66	0	7
0	40	0	91	66	0	1
0	40	0	97	66	0	0
0	40	0	88	65	0	3
0	40	0	89	65	0	3
0	40	0	90	65	0	2
0	40	0	93	65	0	0
0	40	0	89	64	0	7
0	40	0	95	64	0	4
0	40	0	97	64	0	0
0	40	0	87	63	0	1
0	40	0	88	63	0	1
0	40	0	89	63	0	1
0	40	0	90	62	0	0
0	40	0	91	61	0	0
0	41	0	90	71	0	4
0	41	0	91	71	0	1
0	41	0	92	71	0	1
0	41	0	93	71	0	3
0	41	0	89	70	0	3
0	41	0	90	70	0	1
0	41	0	91	70	0	1
0	41	0	92	70	0	10
0	41	0	87	69	0	2
0	41	0	88	69	0	3
0	41	0	89	69	0	2
0	41	0	91	69	0	4
0	41	0	93	69	0	4
0	41	0	97	69	0	1
0	41	0	89	68	0	1
0	41	0	90	68	0	14
0	41	0	91	68	0	0
0	41	0	92	68	0	5
0	41	0	93	68	0	4
0	41	0	94	68	0	1
0	41	0	96	68	0	1
0	41	0	89	67	0	1
0	41	0	90	67	0	5
0	41	0	91	67	0	0
0	41	0	92	67	0	1
0	41	0	97	67	0	5
0	41	0	87	66	0	1
0	41	0	88	66	0	10
0	41	0	89	66	0	3
0	41	0	91	66	0	1
0	41	0	92	66	0	1
0	41	0	97	66	0	0
0	41	0	88	65	0	0
0	41	0	89	65	0	3
0	41	0	90	65	0	0
0	41	0	93	65	0	0
0	41	0	95	65	0	1
0	41	0	89	64	0	6
0	41	0	92	64	0	1
0	41	0	95	64	0	5
0	41	0	97	64	0	0
0	41	0	87	63	0	2
0	41	0	88	63	0	2
0	41	0	89	63	0	2
0	41	0	90	62	0	0
0	41	0	91	61	0	0
0	42	0	90	71	0	1
0	42	0	91	71	0	1
0	42	0	92	71	0	2
0	42	0	93	71	0	1
0	42	0	89	70	0	1
0	42	0	90	70	0	1
0	42	0	91	70	0	1
0	42	0	92	70	0	10
0	42	0	96	70	0	1
0	42	0	87	69	0	0
0	42	0	88	69	0	5
0	42	0	89	69	0	2
0	42	0	91	69	0	6
0	42	0	93	69	0	3
0	42	0	97	69	0	0
0	42	0	89	68	0	2
0	42	0	90	68	0	9
0	42	0	91	68	0	0
0	42	0	92	68	0	4
0	42	0	93	68	0	7
0	42	0	94	68	0	1
0	42	0	96	68	0	0
0	42	0	97	68	0	1
0	42	0	89	67	0	0
0	42	0	90	67	0	9
0	42	0	91	67	0	0
0	42	0	92	67	0	1
0	42	0	97	67	0	7
0	42	0	87	66	0	0
0	42	0	88	66	0	5
0	42	0	89	66	0	4
0	42	0	90	66	0	1
0	42	0	91	66	0	0
0	42	0	92	66	0	1
0	42	0	97	66	0	0
0	42	0	88	65	0	0
0	42	0	89	65	0	3
0	42	0	90	65	0	0
0	42	0	93	65	0	0
0	42	0	95	65	0	1
0	42	0	89	64	0	8
0	42	0	92	64	0	1
0	42	0	95	64	0	5
0	42	0	97	64	0	0
0	42	0	87	63	0	1
0	42	0	88	63	0	1
0	42	0	89	63	0	2
0	42	0	90	62	0	0
0	42	0	91	61	0	0
0	42	0	93	61	0	1
0	43	0	90	71	0	1
0	43	0	91	71	0	2
0	43	0	92	71	0	3
0	43	0	93	71	0	0
0	43	0	97	71	0	1
0	43	0	89	70	0	0
0	43	0	90	70	0	1
0	43	0	91	70	0	1
0	43	0	92	70	0	12
0	43	0	96	70	0	1
0	43	0	87	69	0	0
0	43	0	88	69	0	8
0	43	0	89	69	0	3
0	43	0	91	69	0	10
0	43	0	93	69	0	6
0	43	0	97	69	0	0
0	43	0	89	68	0	5
0	43	0	90	68	0	12
0	43	0	91	68	0	0
0	43	0	92	68	0	4
0	43	0	93	68	0	10
0	43	0	94	68	0	3
0	43	0	96	68	0	0
0	43	0	97	68	0	0
0	43	0	89	67	0	0
0	43	0	90	67	0	11
0	43	0	91	67	0	0
0	43	0	92	67	0	3
0	43	0	97	67	0	2
0	43	0	87	66	0	1
0	43	0	88	66	0	9
0	43	0	89	66	0	5
0	43	0	90	66	0	0
0	43	0	91	66	0	0
0	43	0	92	66	0	1
0	43	0	97	66	0	0
0	43	0	88	65	0	0
0	43	0	89	65	0	6
0	43	0	90	65	0	1
0	43	0	93	65	0	1
0	43	0	95	65	0	3
0	43	0	89	64	0	3
0	43	0	92	64	0	3
0	43	0	95	64	0	8
0	43	0	97	64	0	0
0	43	0	87	63	0	1
0	43	0	88	63	0	1
0	43	0	89	63	0	9
0	43	0	90	62	0	0
0	43	0	91	61	0	0
0	43	0	93	61	0	1
0	44	0	90	71	0	0
0	44	0	91	71	0	1
0	44	0	92	71	0	4
0	44	0	93	71	0	0
0	44	0	97	71	0	0
0	44	0	89	70	0	0
0	44	0	90	70	0	4
0	44	0	91	70	0	2
0	44	0	92	70	0	14
0	44	0	96	70	0	1
0	44	0	87	69	0	0
0	44	0	88	69	0	7
0	44	0	89	69	0	3
0	44	0	91	69	0	4
0	44	0	93	69	0	11
0	44	0	97	69	0	0
0	44	0	89	68	0	6
0	44	0	90	68	0	13
0	44	0	91	68	0	0
0	44	0	92	68	0	6
0	44	0	93	68	0	7
0	44	0	94	68	0	4
0	44	0	96	68	0	0
0	44	0	97	68	0	0
0	44	0	89	67	0	0
0	44	0	90	67	0	10
0	44	0	91	67	0	0
0	44	0	92	67	0	4
0	44	0	95	67	0	1
0	44	0	97	67	0	2
0	44	0	87	66	0	0
0	44	0	88	66	0	13
0	44	0	89	66	0	7
0	44	0	90	66	0	0
0	44	0	91	66	0	0
0	44	0	92	66	0	1
0	44	0	95	66	0	1
0	44	0	97	66	0	0
0	44	0	88	65	0	1
0	44	0	89	65	0	6
0	44	0	90	65	0	3
0	44	0	93	65	0	2
0	44	0	95	65	0	4
0	44	0	89	64	0	5
0	44	0	92	64	0	2
0	44	0	95	64	0	8
0	44	0	97	64	0	1
0	44	0	87	63	0	1
0	44	0	88	63	0	1
0	44	0	89	63	0	14
0	44	0	96	63	0	1
0	44	0	90	62	0	1
0	44	0	95	62	0	1
0	44	0	91	61	0	0
0	44	0	93	61	0	2
0	45	0	90	71	0	1
0	45	0	91	71	0	5
0	45	0	92	71	0	4
0	45	0	93	71	0	0
0	45	0	97	71	0	0
0	45	0	89	70	0	0
0	45	0	90	70	0	4
0	45	0	91	70	0	2
0	45	0	92	70	0	11
0	45	0	96	70	0	1
0	45	0	87	69	0	0
0	45	0	88	69	0	7
0	45	0	89	69	0	5
0	45	0	91	69	0	6
0	45	0	93	69	0	7
0	45	0	97	69	0	0
0	45	0	89	68	0	6
0	45	0	90	68	0	17
0	45	0	91	68	0	0
0	45	0	92	68	0	2
0	45	0	93	68	0	5
0	45	0	94	68	0	4
0	45	0	96	68	0	0
0	45	0	97	68	0	0
0	45	0	89	67	0	0
0	45	0	90	67	0	10
0	45	0	91	67	0	0
0	45	0	92	67	0	6
0	45	0	95	67	0	1
0	45	0	97	67	0	3
0	45	0	87	66	0	0
0	45	0	88	66	0	7
0	45	0	89	66	0	7
0	45	0	90	66	0	1
0	45	0	91	66	0	0
0	45	0	92	66	0	3
0	45	0	95	66	0	3
0	45	0	96	66	0	1
0	45	0	97	66	0	0
0	45	0	88	65	0	2
0	45	0	89	65	0	9
0	45	0	90	65	0	3
0	45	0	93	65	0	3
0	45	0	95	65	0	6
0	45	0	89	64	0	1
0	45	0	90	64	0	1
0	45	0	92	64	0	4
0	45	0	95	64	0	5
0	45	0	97	64	0	1
0	45	0	87	63	0	1
0	45	0	88	63	0	2
0	45	0	89	63	0	9
0	45	0	96	63	0	1
0	45	0	90	62	0	1
0	45	0	92	62	0	1
0	45	0	95	62	0	2
0	45	0	91	61	0	0
0	45	0	93	61	0	0
0	45	0	91	59	0	1
0	46	0	90	71	0	0
0	46	0	91	71	0	5
0	46	0	92	71	0	6
0	46	0	93	71	0	0
0	46	0	97	71	0	0
0	46	0	89	70	0	0
0	46	0	90	70	0	2
0	46	0	91	70	0	2
0	46	0	92	70	0	10
0	46	0	96	70	0	0
0	46	0	87	69	0	0
0	46	0	88	69	0	1
0	46	0	89	69	0	5
0	46	0	91	69	0	11
0	46	0	92	69	0	1
0	46	0	93	69	0	7
0	46	0	95	69	0	1
0	46	0	97	69	0	0
0	46	0	89	68	0	4
0	46	0	90	68	0	15
0	46	0	91	68	0	0
0	46	0	92	68	0	4
0	46	0	93	68	0	6
0	46	0	94	68	0	3
0	46	0	96	68	0	0
0	46	0	97	68	0	0
0	46	0	88	67	0	1
0	46	0	89	67	0	0
0	46	0	90	67	0	7
0	46	0	91	67	0	0
0	46	0	92	67	0	7
0	46	0	95	67	0	2
0	46	0	97	67	0	3
0	46	0	87	66	0	1
0	46	0	88	66	0	9
0	46	0	89	66	0	10
0	46	0	90	66	0	1
0	46	0	91	66	0	0
0	46	0	92	66	0	4
0	46	0	94	66	0	1
0	46	0	95	66	0	3
0	46	0	96	66	0	4
0	46	0	97	66	0	0
0	46	0	88	65	0	4
0	46	0	89	65	0	11
0	46	0	90	65	0	4
0	46	0	93	65	0	2
0	46	0	95	65	0	10
0	46	0	89	64	0	3
0	46	0	90	64	0	2
0	46	0	92	64	0	8
0	46	0	95	64	0	4
0	46	0	97	64	0	2
0	46	0	87	63	0	2
0	46	0	88	63	0	3
0	46	0	89	63	0	6
0	46	0	96	63	0	0
0	46	0	99	63	0	1
0	46	0	90	62	0	5
0	46	0	92	62	0	2
0	46	0	94	62	0	1
0	46	0	95	62	0	0
0	46	0	96	62	0	2
0	46	0	91	61	0	0
0	46	0	93	61	0	0
0	46	0	91	59	0	0
0	47	0	90	71	0	0
0	47	0	91	71	0	4
0	47	0	92	71	0	8
0	47	0	93	71	0	0
0	47	0	97	71	0	0
0	47	0	89	70	0	0
0	47	0	90	70	0	3
0	47	0	91	70	0	3
0	47	0	92	70	0	10
0	47	0	96	70	0	0
0	47	0	87	69	0	1
0	47	0	88	69	0	0
0	47	0	89	69	0	6
0	47	0	91	69	0	10
0	47	0	92	69	0	4
0	47	0	93	69	0	6
0	47	0	94	69	0	1
0	47	0	95	69	0	2
0	47	0	97	69	0	0
0	47	0	89	68	0	3
0	47	0	90	68	0	14
0	47	0	91	68	0	2
0	47	0	92	68	0	8
0	47	0	93	68	0	6
0	47	0	94	68	0	3
0	47	0	96	68	0	0
0	47	0	97	68	0	0
0	47	0	88	67	0	2
0	47	0	89	67	0	0
0	47	0	90	67	0	4
0	47	0	91	67	0	0
0	47	0	92	67	0	7
0	47	0	95	67	0	3
0	47	0	97	67	0	1
0	47	0	87	66	0	4
0	47	0	88	66	0	9
0	47	0	89	66	0	9
0	47	0	90	66	0	2
0	47	0	91	66	0	0
0	47	0	92	66	0	2
0	47	0	93	66	0	1
0	47	0	94	66	0	2
0	47	0	95	66	0	7
0	47	0	96	66	0	4
0	47	0	97	66	0	1
0	47	0	88	65	0	4
0	47	0	89	65	0	11
0	47	0	90	65	0	8
0	47	0	93	65	0	2
0	47	0	95	65	0	13
0	47	0	89	64	0	2
0	47	0	90	64	0	3
0	47	0	92	64	0	5
0	47	0	95	64	0	4
0	47	0	97	64	0	3
0	47	0	87	63	0	1
0	47	0	88	63	0	5
0	47	0	89	63	0	3
0	47	0	96	63	0	0
0	47	0	99	63	0	2
0	47	0	90	62	0	2
0	47	0	92	62	0	4
0	47	0	94	62	0	2
0	47	0	95	62	0	0
0	47	0	96	62	0	2
0	47	0	101	62	0	1
0	47	0	91	61	0	1
0	47	0	93	61	0	0
0	47	0	91	59	0	0
0	48	0	96	72	0	1
0	48	0	90	71	0	0
0	48	0	91	71	0	3
0	48	0	92	71	0	6
0	48	0	93	71	0	1
0	48	0	97	71	0	0
0	48	0	89	70	0	0
0	48	0	90	70	0	3
0	48	0	91	70	0	5
0	48	0	92	70	0	8
0	48	0	95	70	0	1
0	48	0	96	70	0	0
0	48	0	87	69	0	1
0	48	0	88	69	0	0
0	48	0	89	69	0	9
0	48	0	91	69	0	8
0	48	0	92	69	0	5
0	48	0	93	69	0	5
0	48	0	94	69	0	3
0	48	0	95	69	0	4
0	48	0	97	69	0	0
0	48	0	89	68	0	2
0	48	0	90	68	0	16
0	48	0	91	68	0	2
0	48	0	92	68	0	9
0	48	0	93	68	0	8
0	48	0	94	68	0	0
0	48	0	96	68	0	0
0	48	0	97	68	0	1
0	48	0	88	67	0	3
0	48	0	89	67	0	1
0	48	0	90	67	0	3
0	48	0	91	67	0	1
0	48	0	92	67	0	5
0	48	0	95	67	0	3
0	48	0	97	67	0	3
0	48	0	87	66	0	3
0	48	0	88	66	0	4
0	48	0	89	66	0	12
0	48	0	90	66	0	2
0	48	0	91	66	0	1
0	48	0	92	66	0	1
0	48	0	93	66	0	1
0	48	0	94	66	0	4
0	48	0	95	66	0	12
0	48	0	96	66	0	7
0	48	0	97	66	0	3
0	48	0	88	65	0	8
0	48	0	89	65	0	7
0	48	0	90	65	0	12
0	48	0	91	65	0	1
0	48	0	93	65	0	2
0	48	0	94	65	0	1
0	48	0	95	65	0	8
0	48	0	89	64	0	4
0	48	0	90	64	0	0
0	48	0	92	64	0	3
0	48	0	95	64	0	4
0	48	0	97	64	0	3
0	48	0	87	63	0	2
0	48	0	88	63	0	6
0	48	0	89	63	0	6
0	48	0	90	63	0	1
0	48	0	96	63	0	0
0	48	0	97	63	0	1
0	48	0	99	63	0	5
0	48	0	90	62	0	1
0	48	0	92	62	0	7
0	48	0	94	62	0	2
0	48	0	95	62	0	0
0	48	0	96	62	0	3
0	48	0	101	62	0	1
0	48	0	91	61	0	1
0	48	0	93	61	0	0
0	48	0	91	59	0	0
0	48	0	95	59	0	1
0	49	0	96	72	0	2
0	49	0	90	71	0	0
0	49	0	91	71	0	4
0	49	0	92	71	0	9
0	49	0	93	71	0	3
0	49	0	97	71	0	0
0	49	0	89	70	0	0
0	49	0	90	70	0	4
0	49	0	91	70	0	6
0	49	0	92	70	0	7
0	49	0	95	70	0	2
0	49	0	96	70	0	0
0	49	0	87	69	0	5
0	49	0	88	69	0	1
0	49	0	89	69	0	11
0	49	0	91	69	0	9
0	49	0	92	69	0	3
0	49	0	93	69	0	4
0	49	0	94	69	0	5
0	49	0	95	69	0	4
0	49	0	96	69	0	1
0	49	0	97	69	0	0
0	49	0	89	68	0	2
0	49	0	90	68	0	11
0	49	0	91	68	0	0
0	49	0	92	68	0	9
0	49	0	93	68	0	16
0	49	0	94	68	0	0
0	49	0	96	68	0	0
0	49	0	97	68	0	4
0	49	0	88	67	0	1
0	49	0	89	67	0	1
0	49	0	90	67	0	2
0	49	0	91	67	0	1
0	49	0	92	67	0	3
0	49	0	95	67	0	2
0	49	0	96	67	0	1
0	49	0	97	67	0	2
0	49	0	87	66	0	2
0	49	0	88	66	0	4
0	49	0	89	66	0	11
0	49	0	90	66	0	1
0	49	0	91	66	0	1
0	49	0	92	66	0	1
0	49	0	93	66	0	0
0	49	0	94	66	0	4
